rar_iter,epoch,pde_loss,bc_loss,ic_loss,train_loss,val_loss,theta_loss,total_loss,learning_rate,pde_weight,bc_weight,ic_weight,obs_weight,theta_weight
1,10,2.9072173191955137e-05,0.8663879036903381,5.0240254402160645,0.6316350102424622,0.6319762468338013,0.005859590135514736,204.41237544694056,0.002,1.0,30.0,30.0,8.0,40.0
1,20,0.4624503871097695,0.8100488781929016,2.546457529067993,0.6537875533103943,0.6543523669242859,0.010622632689774036,114.25195630776189,0.002,1.0,30.0,30.0,8.0,40.0
1,30,0.004131810552892289,0.8566509485244751,0.825276792049408,0.39138609170913696,0.39271971583366394,0.0041491007432341576,57.471837349753216,0.002,1.0,30.0,30.0,8.0,40.0
1,40,0.06336919139447808,0.8383384346961975,0.2964837849140167,0.17375728487968445,0.17127662897109985,0.0018363985000178218,38.635370511148714,0.002,1.0,30.0,30.0,8.0,40.0
1,50,0.056055873458039966,0.821588397026062,0.09971592575311661,0.1739381104707718,0.17025530338287354,0.000673355592880398,31.59250030046883,0.002,1.0,30.0,30.0,8.0,40.0
1,60,0.1543490280472884,0.8104146718978882,0.10323233902454376,0.17720790207386017,0.17213432490825653,0.0017818078631535172,31.33837036218203,0.002,1.0,30.0,30.0,8.0,40.0
1,70,0.5068605083488908,0.8161876797676086,0.04493223875761032,0.15164272487163544,0.14562243223190308,0.00037451385287567973,29.565219626225424,0.002,1.0,30.0,30.0,8.0,40.0
1,80,0.4440964159696195,0.8196694254875183,0.0462612621486187,0.15208029747009277,0.14478284120559692,0.0005845353589393198,29.645767972197284,0.002,1.0,30.0,30.0,8.0,40.0
1,90,0.028483141308711508,0.810013473033905,0.02866489440202713,0.15522576868534088,0.14773418009281158,0.0009005821775645018,28.30592060012033,0.002,1.0,30.0,30.0,8.0,40.0
1,100,0.07503141580584258,0.8099970817565918,0.09643154591321945,0.22401387989521027,0.2181704044342041,0.0013510509161278605,31.309389527835283,0.002,1.0,30.0,30.0,8.0,40.0
1,110,0.04920072630958714,0.8100321292877197,0.03468155488371849,0.1045457124710083,0.09541647136211395,0.0002956775715574622,27.951500898474855,0.002,1.0,30.0,30.0,8.0,40.0
1,120,0.07838243810277154,0.8107208609580994,0.06168161332607269,0.09771722555160522,0.08791837841272354,6.55978947179392e-05,28.853668781633523,0.002,1.0,30.0,30.0,8.0,40.0
1,130,0.026549248491280854,0.8100873231887817,0.06352762877941132,0.11390836536884308,0.1065698117017746,0.00019570709264371544,28.701226601563466,0.002,1.0,30.0,30.0,8.0,40.0
1,140,0.12508168402107045,0.811185359954834,0.048394832760095596,0.10620256513357162,0.09654761850833893,8.401044033234939e-05,28.43272271575094,0.002,1.0,30.0,30.0,8.0,40.0
1,150,0.09769232572817049,0.8112906813621521,0.0664949044585228,0.1168643981218338,0.1074957624077797,0.00010462912177899852,29.117541665792128,0.002,1.0,30.0,30.0,8.0,40.0
1,160,0.024996839726120906,0.8100677132606506,0.04450374096632004,0.10417266935110092,0.0962715744972229,0.00013751482765655965,27.915264683457757,0.002,1.0,30.0,30.0,8.0,40.0
1,170,0.01808445311615445,0.8109965324401855,0.061769939959049225,0.10888449847698212,0.09939350932836533,8.92770622158423e-05,28.71236727919239,0.002,1.0,30.0,30.0,8.0,40.0
1,180,0.013593860198005904,0.8133147358894348,0.03634392470121384,0.1753106266260147,0.16799934208393097,0.0003646275436040014,28.460145470047856,0.002,1.0,30.0,30.0,8.0,40.0
1,190,0.006227718425553627,0.8099976778030396,0.084647037088871,0.1786060333251953,0.17161187529563904,0.000609137408901006,29.89842789995456,0.002,1.0,30.0,30.0,8.0,40.0
1,200,0.009653637199829777,0.8100572228431702,0.02837732620537281,0.08249325305223465,0.07281863689422607,6.325381400529295e-05,27.126817766327388,0.0019,1.0,30.0,30.0,8.0,40.0
1,210,0.016825711329087563,0.8102461099624634,0.04633089900016785,0.09574802219867706,0.08657465130090714,5.167501512914896e-05,27.869809560349434,0.0019,1.0,30.0,30.0,8.0,40.0
1,220,0.003720716256064885,0.8100033402442932,0.045904457569122314,0.11767403781414032,0.10957782715559006,0.00017922589904628694,27.90856845868684,0.0019,1.0,30.0,30.0,8.0,40.0
1,230,0.004862803407201993,0.8105283975601196,0.026824073866009712,0.09897018224000931,0.08990113437175751,6.674608448520303e-05,27.179387692384633,0.0019,1.0,30.0,30.0,8.0,40.0
1,240,0.000803320350430021,0.8109797835350037,0.038294531404972076,0.1114596277475357,0.10270416736602783,0.00011682018521241844,27.689200745502717,0.0019,1.0,30.0,30.0,8.0,40.0
1,250,0.0016879646699158287,0.8100066184997559,0.042459599673748016,0.1048772856593132,0.09644833952188492,0.00014508911408483982,27.618699282777786,0.0019,1.0,30.0,30.0,8.0,40.0
1,260,0.014741236706643547,0.8106529116630554,0.02661321870982647,0.09844589233398438,0.08945151418447495,7.729570643277839e-05,27.135867358281534,0.0019,1.0,30.0,30.0,8.0,40.0
1,270,0.0028193006818480865,0.8107796907424927,0.039559975266456604,0.1070239320397377,0.09831815958023071,9.770396718522534e-05,27.642306797271786,0.0019,1.0,30.0,30.0,8.0,40.0
1,280,0.00677111152142257,0.8100091814994812,0.034638285636901855,0.10075034201145172,0.09216994047164917,0.00013263977598398924,27.293857593851747,0.0019,1.0,30.0,30.0,8.0,40.0
1,290,0.012871531398604405,0.8107280135154724,0.029599040746688843,0.10147426277399063,0.09268908947706223,8.93168689799495e-05,27.227502267091086,0.0019,1.0,30.0,30.0,8.0,40.0
1,300,0.021026045854771403,0.8109093308448792,0.04437072202563286,0.11100234091281891,0.10255943238735199,0.00011703737982315943,27.825258031968563,0.0019,1.0,30.0,30.0,8.0,40.0
1,310,0.011600375810583421,0.8100162148475647,0.025933029130101204,0.09268184006214142,0.08388140052556992,0.00010587768338155001,26.90418725659975,0.0019,1.0,30.0,30.0,8.0,40.0
1,320,0.013710690117361285,0.8101192712783813,0.03170250356197357,0.0764746442437172,0.0672234371304512,3.683611794258468e-05,27.010309884734735,0.0019,1.0,30.0,30.0,8.0,40.0
1,330,0.007755972012740822,0.8116652369499207,0.016931062564253807,0.1272602081298828,0.11943238973617554,0.00020677784050349146,27.00279534256944,0.0019,1.0,30.0,30.0,8.0,40.0
1,340,0.001728036702879336,0.8100062012672424,0.03945209085941315,0.11576513200998306,0.10742990672588348,0.0002316442405572161,27.536981590543327,0.0019,1.0,30.0,30.0,8.0,40.0
1,350,0.003730919367428152,0.8110914826393127,0.02359713241457939,0.11700977385044098,0.10881105810403824,0.00015629534027539194,27.093825818314855,0.0019,1.0,30.0,30.0,8.0,40.0
1,360,0.0027974543014910296,0.8105370998382568,0.029324829578399658,0.09582749009132385,0.08709344267845154,8.642952889204025e-05,27.071956800453027,0.0019,1.0,30.0,30.0,8.0,40.0
