rar_iter,epoch,pde_loss,bc_loss,ic_loss,train_loss,val_loss,theta_loss,total_loss,learning_rate,pde_weight,bc_weight,ic_weight,obs_weight,theta_weight
1,400,0.0005644122909798145,0.8100667595863342,0.05372506007552147,0.0739288404583931,0.06507284194231033,4.8103585868375376e-05,27.554240578107777,0.001805,1.0,30.0,30.0,8.0,40.0
2,10,0.0035397893257790476,0.8101218938827515,0.052821893244981766,0.07275084406137466,0.06391222774982452,5.2087267249589786e-05,27.58193564076243,0.001805,1.0,30.0,30.0,8.0,40.0
2,20,0.006666930969854201,0.8104502558708191,0.03701426461338997,0.08180367201566696,0.0725693628191948,0.00010044412192655727,27.035904534589402,0.001805,1.0,30.0,30.0,8.0,40.0
2,30,0.01096971340298299,0.8100296258926392,0.014304805546998978,0.0690440759062767,0.05982765927910805,6.402628787327558e-05,26.2315885487405,0.001805,1.0,30.0,30.0,8.0,40.0
2,40,0.0007184585684306228,0.8101838827133179,0.01302395761013031,0.06915327906608582,0.05998871475458145,5.846537897014059e-05,26.138851564729126,0.001805,1.0,30.0,30.0,8.0,40.0
2,50,0.00451635866731036,0.8100255131721497,0.004803435876965523,0.07242831587791443,0.06346824020147324,8.181911107385531e-05,25.92523446035731,0.001805,1.0,30.0,30.0,8.0,40.0
2,60,0.002082865899568448,0.8101601004600525,0.007186922710388899,0.06582321226596832,0.056715160608291626,4.806787910638377e-05,25.92032633991009,0.001805,1.0,30.0,30.0,8.0,40.0
2,70,0.0005936009069646556,0.8101274967193604,0.004526173230260611,0.06506515294313431,0.056134067475795746,4.446826642379165e-05,25.851393775108104,0.001805,1.0,30.0,30.0,8.0,40.0
2,80,0.00213517322613808,0.8100388050079346,0.013750148937106133,0.06860554963350296,0.0599503330886364,4.797125802724622e-05,26.16575759408029,0.001805,1.0,30.0,30.0,8.0,40.0
2,90,0.004063038515722493,0.8100589513778687,0.003529605222865939,0.06262236088514328,0.05371657758951187,3.8643400330329314e-05,25.78755843420016,0.001805,1.0,30.0,30.0,8.0,40.0
2,100,0.001981624036339278,0.8101177215576172,0.012150087393820286,0.06370227783918381,0.05485824868083,3.675943298730999e-05,26.056686396788642,0.001805,1.0,30.0,30.0,8.0,40.0
2,110,0.0008159313903478597,0.8101037740707397,0.004247843753546476,0.0620451457798481,0.05322366952896118,3.5800891055259854e-05,25.80281866308556,0.001805,1.0,30.0,30.0,8.0,40.0
2,120,0.011550905599343936,0.8100769519805908,0.011257918551564217,0.06389199942350388,0.055229462683200836,3.6742316297022626e-05,26.03824227504976,0.001805,1.0,30.0,30.0,8.0,40.0
2,130,0.004121594701701802,0.8101077675819397,0.004418074619024992,0.06136895343661308,0.05262076482176781,3.4495598811190575e-05,25.802360473669523,0.001805,1.0,30.0,30.0,8.0,40.0
2,140,0.0011629861024718311,0.8100787997245789,0.01096768956631422,0.06330043822526932,0.05470321699976921,3.587593892007135e-05,26.00995066668257,0.001805,1.0,30.0,30.0,8.0,40.0
2,150,0.0051635651316961975,0.8101075291633606,0.0043524643406271935,0.060695845633745193,0.0520155131816864,3.326419391669333e-05,25.791477767637005,0.001805,1.0,30.0,30.0,8.0,40.0
2,160,0.013113244517263055,0.8100823760032654,0.010987183079123497,0.06271543353796005,0.0541720986366272,3.483777982182801e-05,26.014450247829338,0.001805,1.0,30.0,30.0,8.0,40.0
2,170,0.0020810011196786367,0.8101097345352173,0.00416678749024868,0.06010264903306961,0.051486991345882416,3.2147709134733304e-05,25.773349016054,0.001805,1.0,30.0,30.0,8.0,40.0
2,180,0.004993020268105842,0.8100842833518982,0.011179255321621895,0.062263038009405136,0.05377264320850372,3.410941644688137e-05,26.005834515012342,0.001805,1.0,30.0,30.0,8.0,40.0
2,190,0.0018933471540464534,0.8101127743721008,0.003918090835213661,0.05954844132065773,0.050993140786886215,3.1084917281987146e-05,25.75652626726086,0.001805,1.0,30.0,30.0,8.0,40.0
2,200,0.002464928285408197,0.8100855350494385,0.011469061486423016,0.06188984587788582,0.05344807729125023,3.353835199959576e-05,26.006868021219308,0.00171475,1.0,30.0,30.0,8.0,40.0
2,210,0.001944873930126811,0.8101140260696411,0.0029540874529629946,0.05894308164715767,0.05043546110391617,2.996714465552941e-05,25.71435392823672,0.00171475,1.0,30.0,30.0,8.0,40.0
2,220,0.0008557851271074599,0.8100863695144653,0.011150723323225975,0.06142490357160568,0.05302213132381439,3.2962219847831875e-05,25.98829484554779,0.00171475,1.0,30.0,30.0,8.0,40.0
2,230,0.0022811652674200517,0.8101181983947754,0.003058840287849307,0.05844557285308838,0.04999787360429764,2.902828055084683e-05,25.711076488384066,0.00171475,1.0,30.0,30.0,8.0,40.0
2,240,0.0007971512864307223,0.8100874423980713,0.01066050585359335,0.060910068452358246,0.05254298821091652,3.233791721868329e-05,25.965038334226872,0.00171475,1.0,30.0,30.0,8.0,40.0
2,250,0.0008899634393014883,0.8101213574409485,0.003252195892855525,0.05798858776688576,0.049606792628765106,2.8228587325429544e-05,25.709716176086484,0.00171475,1.0,30.0,30.0,8.0,40.0
2,260,0.004432277333337961,0.8100876808166504,0.010428532026708126,0.06049230322241783,0.05215836316347122,3.19215287163388e-05,25.955153850676226,0.00171475,1.0,30.0,30.0,8.0,40.0
2,270,0.0006932935949353204,0.8101253509521484,0.0031117983162403107,0.05749658867716789,0.049158789217472076,2.7322430469212122e-05,25.697611610369762,0.00171475,1.0,30.0,30.0,8.0,40.0
2,280,0.0013147497035486812,0.8100876212120056,0.010298670269548893,0.06011054664850235,0.05180726572871208,3.157329047098756e-05,25.942181185370526,0.00171475,1.0,30.0,30.0,8.0,40.0
2,290,0.0019199369698995863,0.8101271390914917,0.0032969957683235407,0.057087816298007965,0.04881680756807327,2.6682080715545453e-05,25.699395714574166,0.00171475,1.0,30.0,30.0,8.0,40.0
2,300,0.0013929766298768436,0.8100870251655579,0.01033785380423069,0.05978880450129509,0.05151177570223808,3.1397106795338914e-05,25.938881876603563,0.00171475,1.0,30.0,30.0,8.0,40.0
2,310,0.001632042769252106,0.8101314306259155,0.0028903144411742687,0.056553084403276443,0.0483030304312706,2.5719906261656433e-05,25.677470654632835,0.00171475,1.0,30.0,30.0,8.0,40.0
2,320,0.001819506901854294,0.8100860714912415,0.009968476369976997,0.059377521276474,0.051128920167684555,3.1112202123040333e-05,25.921046415354255,0.00171475,1.0,30.0,30.0,8.0,40.0
2,330,0.004460751108675297,0.810131847858429,0.003726659342646599,0.05631999671459198,0.04817008227109909,2.550328463257756e-05,25.705762284746562,0.00171475,1.0,30.0,30.0,8.0,40.0
2,340,0.0021138831301800694,0.8100859522819519,0.009679866954684258,0.058953940868377686,0.05072108656167984,3.084217678406276e-05,25.906690636723752,0.00171475,1.0,30.0,30.0,8.0,40.0
2,350,0.010880872666498216,0.8101396560668945,0.0031221231911331415,0.05569520965218544,0.04751870036125183,2.429531014058739e-05,25.682246330624515,0.00171475,1.0,30.0,30.0,8.0,40.0
2,360,0.0013201831483620786,0.8100864887237549,0.008209859021008015,0.05818406492471695,0.049976639449596405,2.994872920680791e-05,25.847957545118714,0.00171475,1.0,30.0,30.0,8.0,40.0
2,370,0.002746334696685247,0.8101410269737244,0.005122295580804348,0.05582888051867485,0.04780066758394241,2.4668446712894365e-05,25.744360154386204,0.00171475,1.0,30.0,30.0,8.0,40.0
2,380,0.007480551176441036,0.8100864291191101,0.007225191220641136,0.05755037069320679,0.04936447739601135,2.9345243092393503e-05,25.81406647984538,0.00171475,1.0,30.0,30.0,8.0,40.0
2,390,0.003270195775699511,0.8101464509963989,0.0044541736133396626,0.05527275428175926,0.047229308634996414,2.368519017181825e-05,25.71380295518655,0.00171475,1.0,30.0,30.0,8.0,40.0
2,400,0.0017362824625433485,0.8100854754447937,0.007446835748851299,0.05730403587222099,0.04913036525249481,2.934504664153792e-05,25.81211463290917,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,10,0.001125786499114447,0.810143232345581,0.0037076014559715986,0.054757025092840195,0.04675266891717911,2.312589276698418e-05,25.679339974898692,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,20,0.0007211106662419536,0.8100837469100952,0.0073918430134654045,0.05700378119945526,0.04885021597146988,2.9371607524808496e-05,25.804798285568673,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,30,0.010597904259427346,0.8101456165313721,0.0034967423416674137,0.054323576390743256,0.046346064656972885,2.2531037757289596e-05,25.675430826180033,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,40,0.004773346564745399,0.8100823163986206,0.007314144168049097,0.056685809046030045,0.04855111986398697,2.9393737349892035e-05,25.8016714154231,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,50,0.012408380827536997,0.8101478219032288,0.0036260623019188643,0.0539981834590435,0.04607190936803818,2.2153895770316012e-05,25.67710827501446,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,60,0.00170407998014221,0.810080885887146,0.007242965511977673,0.05636836588382721,0.04825068265199661,2.943626714113634e-05,25.791701443812443,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,70,0.004293643732221858,0.8101505637168884,0.003511361312121153,0.05358937755227089,0.04569217935204506,2.1631754862028174e-05,25.659191535524865,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,80,0.002567951528465692,0.8100795745849609,0.007068352773785591,0.05600137263536453,0.04790289327502251,2.9410741262836382e-05,25.781631747545465,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,90,0.014559076744660285,0.8101528882980347,0.003662334755063057,0.05327460542321205,0.04542665556073189,2.130178290826734e-05,25.67004843491526,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,100,0.002699330458136817,0.8100782036781311,0.006956291850656271,0.055676914751529694,0.047595150768756866,2.9506754799513146e-05,25.773430290764672,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,110,0.0065717092167026135,0.8101559281349182,0.0036135725677013397,0.052886493504047394,0.045068271458148956,2.0846884581260383e-05,25.654669146248242,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,120,0.005130942527736433,0.8100773096084595,0.006708798464387655,0.055264104157686234,0.04720308259129524,2.9399981940514408e-05,25.761980947329626,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,130,0.0032831414737841645,0.8101592659950256,0.0037983956281095743,0.05260949954390526,0.04483978822827339,2.05912710953271e-05,25.65349687309759,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,140,0.004102373870624562,0.8100762367248535,0.006500704679638147,0.05488136038184166,0.04683926701545715,2.9408496629912406e-05,25.748882906766298,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,150,0.013611827206825007,0.8101629018783569,0.003855555085465312,0.052275121212005615,0.044539548456668854,2.025181493081618e-05,25.660815421565697,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,160,0.0023806736210173086,0.8100758194923401,0.006176348775625229,0.054410167038440704,0.04639105871319771,2.918553218478337e-05,25.73013056824334,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,170,0.0006471072879726954,0.8101673722267151,0.0040849000215530396,0.05203654244542122,0.04434865713119507,2.0087220036657527e-05,25.65152335081579,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,180,0.007312214870337616,0.8100751638412476,0.005859463009983301,0.05395065248012543,0.04595387354493141,2.9060969609417953e-05,25.718526261668316,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,190,0.0057982866463949425,0.810171902179718,0.004280085675418377,0.0517716109752655,0.04412435367703438,1.9892260752385482e-05,25.65893599212258,0.0016290124999999997,1.0,30.0,30.0,8.0,40.0
3,200,0.002000825032386708,0.8100752234458923,0.005451347678899765,0.05341697484254837,0.0454455241560936,2.8701766495942138e-05,25.692766527350845,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,210,0.004059655091319617,0.8101720809936523,0.003849827218800783,0.05125841498374939,0.0436328761279583,1.9410692402743734e-05,25.635298292408756,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,220,0.013952461468607279,0.8100764155387878,0.004727509804069996,0.05269348621368408,0.04474944621324539,2.791436781990342e-05,25.67210193668946,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,230,0.009071382689109264,0.810181736946106,0.004549392499029636,0.05128483846783638,0.043719518929719925,1.964586044778116e-05,25.66271152333018,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,240,0.0018816125517468747,0.8100785613059998,0.003850584616884589,0.051824796944856644,0.043914422392845154,2.6792236894834787e-05,25.620787832590953,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,250,0.002518446751795431,0.8101947903633118,0.00547799514606595,0.051501497626304626,0.044005103409290314,2.0237916032783687e-05,25.688327275503557,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,260,0.0033078481435376496,0.8100817799568176,0.002952071838080883,0.05087626352906227,0.04300317540764809,2.5382481908309273e-05,25.581516844901433,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,270,0.01052217387481376,0.8102110624313354,0.006768047343939543,0.05197247490286827,0.04455488547682762,2.1318162907846272e-05,25.743078194126465,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,280,0.015891219604466274,0.8100867867469788,0.001966548850759864,0.049770891666412354,0.04194460064172745,2.3574109945911914e-05,25.54890835495885,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,290,0.0005250052435711334,0.8102030754089355,0.00899476371705532,0.05158037692308426,0.04423628747463226,2.0833951566601172e-05,25.802046795314663,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,300,0.0016032908960796639,0.8101010322570801,0.002735607326030731,0.04873405396938324,0.0409383587539196,2.0566536477417685e-05,25.547180086366048,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,310,0.007257334482040879,0.8101033568382263,0.005626367870718241,0.04764387384057045,0.040165483951568604,1.9564549802453257e-05,25.648095982223516,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,320,0.006854592199234358,0.8100588321685791,0.005002068821340799,0.05068213865160942,0.04290163889527321,3.040224692085758e-05,25.64257101964424,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,330,0.0007594693120965248,0.8102832436561584,0.0025260066613554955,0.05388086289167404,0.04656852409243584,3.093520717811771e-05,25.597121345171754,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,340,0.0064396958120373675,0.8100472092628479,0.006088480819016695,0.05318760126829147,0.04542471095919609,3.938780355383642e-05,25.698889445759665,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,350,0.0013433844195756368,0.8101414442062378,0.0035976015496999025,0.04710666835308075,0.03968416899442673,1.704442001937423e-05,25.563222177137412,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,360,0.005767195921476857,0.8100825548171997,0.003971908241510391,0.04861385375261307,0.04089248180389404,2.4422122805844992e-05,25.581450866434647,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,370,0.011034231956268212,0.8102192878723145,0.005523836240172386,0.04926740378141403,0.04199785739183426,1.9496168533805758e-05,25.658487271749888,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,380,0.0027823440280521044,0.8100827932357788,0.0023165566381067038,0.047647614032030106,0.03997276350855827,2.4290044166264124e-05,25.5110638568861,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,390,0.023028967531711013,0.8102430105209351,0.00817575678229332,0.050411008298397064,0.04326364025473595,2.187654717999976e-05,25.76939851952265,0.0015475618749999996,1.0,30.0,30.0,8.0,40.0
3,400,0.0036115557126547675,0.8100969791412354,0.0008092767675407231,0.04572660103440285,0.038129355758428574,2.01260900212219e-05,25.44030022764166,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,10,0.013351416661787314,0.8104220032691956,0.0015784294810146093,0.06799304485321045,0.06101517006754875,5.264637729851529e-05,25.67669646394908,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,20,0.005835621172738527,0.8100102543830872,0.014331738464534283,0.158083975315094,0.150884747505188,0.0006633774028159678,27.027899974890463,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,30,0.007606639720897377,0.8100733160972595,0.002996299648657441,0.04770093411207199,0.0402105376124382,2.8328142434475012e-05,25.53868135769283,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,40,0.0165977967794103,0.8101336359977722,0.02175448089838028,0.06012532487511635,0.052582237869501114,3.337005546200089e-05,26.258615939807374,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,50,0.014419770551075982,0.8100526332855225,0.0008766756509430707,0.052584968507289886,0.04563814029097557,4.794801861862652e-05,25.492672410334098,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,60,0.00205743501125657,0.8100408315658569,0.02399754524230957,0.05271170288324356,0.046011313796043396,7.201465632533655e-05,26.277294272541685,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,70,0.0008986395863617646,0.8136326670646667,0.011737889610230923,0.10277911275625229,0.09600155055522919,0.0004289032949600369,26.43354063450932,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,80,0.00264888206263208,0.810024619102478,0.0193445086479187,0.060902342200279236,0.05352439358830452,0.00022255863586906344,26.16832628128802,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,90,0.005997806666780904,0.8100476861000061,0.07282184809446335,0.12753476202487946,0.12058482319116592,0.00048272672574967146,28.472006928074986,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,100,0.012065268356816587,0.810017466545105,0.01561975758522749,0.06394385546445847,0.056485991925001144,0.00016690880875103176,26.079076846663664,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,110,0.002546393735137755,0.8100070357322693,0.00511721009388566,0.09932602196931839,0.09168985486030579,0.00031726554152555764,26.071241259458183,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,120,0.005676909486740541,0.810417652130127,0.024319078773260117,0.06167708709836006,0.054985079914331436,6.37927878415212e-05,26.371998700260978,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,130,0.0023604582052600995,0.8101593255996704,0.002438492141664028,0.04561102017760277,0.03835421800613403,2.239539935544599e-05,25.46402330398729,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,140,0.0020265323106125437,0.8100212216377258,0.00327370990999043,0.05165528878569603,0.04416419565677643,8.747826359467581e-05,25.54606318032855,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,150,0.0010113252215862832,0.810312032699585,0.011891093105077744,0.04705788567662239,0.03995870053768158,3.660145011963323e-05,25.789010442142715,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,160,0.0007348069275774144,0.8100797533988953,0.021437423303723335,0.042926058173179626,0.03552131727337837,2.2753765733796172e-05,26.053283651493114,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,170,0.001747700142880449,0.8101667761802673,0.04639841243624687,0.04404319450259209,0.03631511330604553,2.8310749257798307e-05,26.906858993629577,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,180,0.00315875427644824,0.8100166916847229,0.021458936855196953,0.048283036798238754,0.04074601083993912,9.832147043198347e-05,26.1022236178162,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,190,0.010635588565655253,0.8100499510765076,0.018480343744158745,0.04237576201558113,0.035109687596559525,3.653198655229062e-05,25.953906455834094,0.0014701837812499995,1.0,30.0,30.0,8.0,40.0
4,200,0.003827825201132135,0.8106400370597839,0.012057535350322723,0.0504932701587677,0.043817952275276184,6.436049443436787e-05,25.835451565543497,0.0013966745921874994,1.0,30.0,30.0,8.0,40.0
4,210,0.0018212209567288933,0.8101718425750732,0.003870809217914939,0.041012562811374664,0.03377486765384674,1.664457522565499e-05,25.442875330044146,0.0013966745921874994,1.0,30.0,30.0,8.0,40.0
4,220,0.00070179732553204,0.8103064298629761,0.0018989412346854806,0.04510573297739029,0.03846783563494682,2.6138464818359353e-05,25.4204897057041,0.0013966745921874994,1.0,30.0,30.0,8.0,40.0
4,230,0.006659858482813447,0.8101935982704163,0.008824130520224571,0.03998718783259392,0.03294726088643074,1.552688809169922e-05,25.58102993300526,0.0013966745921874994,1.0,30.0,30.0,8.0,40.0
4,240,0.0024443141309558264,0.8100138902664185,0.008118807338178158,0.06349476426839828,0.055877361446619034,0.00017035126802511513,25.766144794776594,0.0013966745921874994,1.0,30.0,30.0,8.0,40.0
